,Borough,2010 NYC Borough Code,PUMA,censustract,HSI,Device,WGTP,withoutHSI,WithoutDevice
1284,Manhattan,1,03802,36061021703,33304,36912,45181,26.2875987694,18.3019410814
1285,Manhattan,1,03802,36061021900,33304,36912,45181,26.2875987694,18.3019410814
1286,Manhattan,1,03802,36061022301,33304,36912,45181,26.2875987694,18.3019410814
1287,Manhattan,1,03802,36061022302,33304,36912,45181,26.2875987694,18.3019410814
1288,Manhattan,1,03802,36061019300,33304,36912,45181,26.2875987694,18.3019410814
1289,Manhattan,1,03802,36061019500,33304,36912,45181,26.2875987694,18.3019410814
1290,Manhattan,1,03802,36061019701,33304,36912,45181,26.2875987694,18.3019410814
1291,Manhattan,1,03802,36061019900,33304,36912,45181,26.2875987694,18.3019410814
1292,Manhattan,1,03802,36061020101,33304,36912,45181,26.2875987694,18.3019410814
1293,Manhattan,1,03802,36061020300,33304,36912,45181,26.2875987694,18.3019410814
1294,Manhattan,1,03802,36061020500,33304,36912,45181,26.2875987694,18.3019410814
1295,Manhattan,1,03802,36061020701,33304,36912,45181,26.2875987694,18.3019410814
1296,Manhattan,1,03802,36061020901,33304,36912,45181,26.2875987694,18.3019410814
1297,Manhattan,1,03802,36061021100,33304,36912,45181,26.2875987694,18.3019410814
1298,Manhattan,1,03805,36061010602,103691,109446,116024,10.629697304,5.66951665173
1299,Manhattan,1,03805,36061011000,103691,109446,116024,10.629697304,5.66951665173
1300,Manhattan,1,03805,36061011600,103691,109446,116024,10.629697304,5.66951665173
1301,Manhattan,1,03805,36061011800,103691,109446,116024,10.629697304,5.66951665173
1302,Manhattan,1,03805,36061012400,103691,109446,116024,10.629697304,5.66951665173
1303,Manhattan,1,03805,36061012600,103691,109446,116024,10.629697304,5.66951665173
1304,Manhattan,1,03805,36061013200,103691,109446,116024,10.629697304,5.66951665173
1305,Manhattan,1,03805,36061013400,103691,109446,116024,10.629697304,5.66951665173
1306,Manhattan,1,03805,36061023801,103691,109446,116024,10.629697304,5.66951665173
1307,Manhattan,1,03805,36061023802,103691,109446,116024,10.629697304,5.66951665173
1308,Manhattan,1,03805,36061011401,103691,109446,116024,10.629697304,5.66951665173
1309,Manhattan,1,03805,36061011402,103691,109446,116024,10.629697304,5.66951665173
1310,Manhattan,1,03805,36061012000,103691,109446,116024,10.629697304,5.66951665173
1311,Manhattan,1,03805,36061012200,103691,109446,116024,10.629697304,5.66951665173
1312,Manhattan,1,03805,36061012800,103691,109446,116024,10.629697304,5.66951665173
1313,Manhattan,1,03805,36061013000,103691,109446,116024,10.629697304,5.66951665173
1314,Manhattan,1,03805,36061014000,103691,109446,116024,10.629697304,5.66951665173
1315,Manhattan,1,03805,36061014200,103691,109446,116024,10.629697304,5.66951665173
1316,Manhattan,1,03805,36061014801,103691,109446,116024,10.629697304,5.66951665173
1317,Manhattan,1,03805,36061014802,103691,109446,116024,10.629697304,5.66951665173
1318,Manhattan,1,03805,36061015001,103691,109446,116024,10.629697304,5.66951665173
1319,Manhattan,1,03805,36061015002,103691,109446,116024,10.629697304,5.66951665173
1320,Manhattan,1,03805,36061015801,103691,109446,116024,10.629697304,5.66951665173
1321,Manhattan,1,03805,36061016001,103691,109446,116024,10.629697304,5.66951665173
1322,Manhattan,1,03805,36061013600,103691,109446,116024,10.629697304,5.66951665173
1323,Manhattan,1,03805,36061013800,103691,109446,116024,10.629697304,5.66951665173
1324,Manhattan,1,03805,36061014401,103691,109446,116024,10.629697304,5.66951665173
1325,Manhattan,1,03805,36061014402,103691,109446,116024,10.629697304,5.66951665173
1326,Manhattan,1,03805,36061014601,103691,109446,116024,10.629697304,5.66951665173
1327,Manhattan,1,03805,36061014602,103691,109446,116024,10.629697304,5.66951665173
1328,Manhattan,1,03805,36061015200,103691,109446,116024,10.629697304,5.66951665173
1329,Manhattan,1,03805,36061015400,103691,109446,116024,10.629697304,5.66951665173
1330,Manhattan,1,03805,36061015601,103691,109446,116024,10.629697304,5.66951665173
1331,Manhattan,1,03806,36061014500,78428,84801,92810,15.4961749811,8.62945803254
1332,Manhattan,1,03806,36061014700,78428,84801,92810,15.4961749811,8.62945803254
1333,Manhattan,1,03806,36061014900,78428,84801,92810,15.4961749811,8.62945803254
1334,Manhattan,1,03806,36061015100,78428,84801,92810,15.4961749811,8.62945803254
1335,Manhattan,1,03806,36061015300,78428,84801,92810,15.4961749811,8.62945803254
1336,Manhattan,1,03806,36061015500,78428,84801,92810,15.4961749811,8.62945803254
1337,Manhattan,1,03806,36061015700,78428,84801,92810,15.4961749811,8.62945803254
1338,Manhattan,1,03806,36061015900,78428,84801,92810,15.4961749811,8.62945803254
1339,Manhattan,1,03806,36061014300,78428,84801,92810,15.4961749811,8.62945803254
1340,Manhattan,1,03806,36061016100,78428,84801,92810,15.4961749811,8.62945803254
1341,Manhattan,1,03806,36061016300,78428,84801,92810,15.4961749811,8.62945803254
1342,Manhattan,1,03806,36061016500,78428,84801,92810,15.4961749811,8.62945803254
1343,Manhattan,1,03806,36061016700,78428,84801,92810,15.4961749811,8.62945803254
1344,Manhattan,1,03806,36061016900,78428,84801,92810,15.4961749811,8.62945803254
1345,Manhattan,1,03806,36061017100,78428,84801,92810,15.4961749811,8.62945803254
1346,Manhattan,1,03806,36061017300,78428,84801,92810,15.4961749811,8.62945803254
1347,Manhattan,1,03806,36061017500,78428,84801,92810,15.4961749811,8.62945803254
1348,Manhattan,1,03806,36061017700,78428,84801,92810,15.4961749811,8.62945803254
1349,Manhattan,1,03806,36061017900,78428,84801,92810,15.4961749811,8.62945803254
1350,Manhattan,1,03806,36061018100,78428,84801,92810,15.4961749811,8.62945803254
1351,Manhattan,1,03806,36061018300,78428,84801,92810,15.4961749811,8.62945803254
1352,Manhattan,1,03806,36061018500,78428,84801,92810,15.4961749811,8.62945803254
1353,Manhattan,1,03806,36061018700,78428,84801,92810,15.4961749811,8.62945803254
1354,Manhattan,1,03806,36061018900,78428,84801,92810,15.4961749811,8.62945803254
1355,Manhattan,1,03806,36061019100,78428,84801,92810,15.4961749811,8.62945803254
1356,Manhattan,1,03801,36061029100,51671,55370,70521,26.729626636,21.4843805391
1357,Manhattan,1,03801,36061029300,51671,55370,70521,26.729626636,21.4843805391
1358,Manhattan,1,03801,36061029500,51671,55370,70521,26.729626636,21.4843805391
1359,Manhattan,1,03801,36061029900,51671,55370,70521,26.729626636,21.4843805391
1360,Manhattan,1,03801,36061030300,51671,55370,70521,26.729626636,21.4843805391
1361,Manhattan,1,03801,36061030700,51671,55370,70521,26.729626636,21.4843805391
1362,Manhattan,1,03801,36061030900,51671,55370,70521,26.729626636,21.4843805391
1363,Manhattan,1,03801,36061029700,51671,55370,70521,26.729626636,21.4843805391
1364,Manhattan,1,03801,36061031100,51671,55370,70521,26.729626636,21.4843805391
1365,Manhattan,1,03801,36061026700,51671,55370,70521,26.729626636,21.4843805391
1366,Manhattan,1,03801,36061026900,51671,55370,70521,26.729626636,21.4843805391
1367,Manhattan,1,03801,36061027100,51671,55370,70521,26.729626636,21.4843805391
1368,Manhattan,1,03801,36061027300,51671,55370,70521,26.729626636,21.4843805391
1369,Manhattan,1,03801,36061027500,51671,55370,70521,26.729626636,21.4843805391
1370,Manhattan,1,03801,36061027700,51671,55370,70521,26.729626636,21.4843805391
1371,Manhattan,1,03801,36061027900,51671,55370,70521,26.729626636,21.4843805391
1372,Manhattan,1,03801,36061028100,51671,55370,70521,26.729626636,21.4843805391
1373,Manhattan,1,03801,36061028300,51671,55370,70521,26.729626636,21.4843805391
1374,Manhattan,1,03801,36061028500,51671,55370,70521,26.729626636,21.4843805391
1375,Manhattan,1,03801,36061028700,51671,55370,70521,26.729626636,21.4843805391
1376,Manhattan,1,03801,36061023900,51671,55370,70521,26.729626636,21.4843805391
1377,Manhattan,1,03801,36061024100,51671,55370,70521,26.729626636,21.4843805391
1378,Manhattan,1,03801,36061024301,51671,55370,70521,26.729626636,21.4843805391
1379,Manhattan,1,03801,36061024500,51671,55370,70521,26.729626636,21.4843805391
1380,Manhattan,1,03801,36061024700,51671,55370,70521,26.729626636,21.4843805391
1381,Manhattan,1,03801,36061024900,51671,55370,70521,26.729626636,21.4843805391
1382,Manhattan,1,03801,36061025100,51671,55370,70521,26.729626636,21.4843805391
1383,Manhattan,1,03801,36061025300,51671,55370,70521,26.729626636,21.4843805391
1384,Manhattan,1,03801,36061025500,51671,55370,70521,26.729626636,21.4843805391
1385,Manhattan,1,03801,36061026100,51671,55370,70521,26.729626636,21.4843805391
1386,Manhattan,1,03801,36061026300,51671,55370,70521,26.729626636,21.4843805391
1387,Manhattan,1,03801,36061026500,51671,55370,70521,26.729626636,21.4843805391
1388,Queens,4,04102,36081033100,39559,46491,58518,32.3985782153,20.5526504665
1389,Queens,4,04102,36081035300,39559,46491,58518,32.3985782153,20.5526504665
1390,Queens,4,04102,36081035700,39559,46491,58518,32.3985782153,20.5526504665
1391,Queens,4,04102,36081036100,39559,46491,58518,32.3985782153,20.5526504665
1392,Queens,4,04102,36081036300,39559,46491,58518,32.3985782153,20.5526504665
1393,Queens,4,04102,36081036500,39559,46491,58518,32.3985782153,20.5526504665
1394,Queens,4,04102,36081036700,39559,46491,58518,32.3985782153,20.5526504665
1395,Queens,4,04102,36081037100,39559,46491,58518,32.3985782153,20.5526504665
1396,Queens,4,04102,36081037300,39559,46491,58518,32.3985782153,20.5526504665
1397,Queens,4,04102,36081027300,39559,46491,58518,32.3985782153,20.5526504665
1398,Queens,4,04102,36081027500,39559,46491,58518,32.3985782153,20.5526504665
1399,Queens,4,04102,36081027700,39559,46491,58518,32.3985782153,20.5526504665
1400,Queens,4,04102,36081027900,39559,46491,58518,32.3985782153,20.5526504665
1401,Queens,4,04102,36081028100,39559,46491,58518,32.3985782153,20.5526504665
1402,Queens,4,04102,36081028300,39559,46491,58518,32.3985782153,20.5526504665
1403,Queens,4,04102,36081028500,39559,46491,58518,32.3985782153,20.5526504665
1404,Queens,4,04102,36081028700,39559,46491,58518,32.3985782153,20.5526504665
1405,Queens,4,04102,36081028900,39559,46491,58518,32.3985782153,20.5526504665
1406,Queens,4,04102,36081029100,39559,46491,58518,32.3985782153,20.5526504665
1407,Queens,4,04102,36081030902,39559,46491,58518,32.3985782153,20.5526504665
1408,Queens,4,04102,36081030903,39559,46491,58518,32.3985782153,20.5526504665
1409,Queens,4,04102,36081030904,39559,46491,58518,32.3985782153,20.5526504665
1410,Queens,4,04102,36081032700,39559,46491,58518,32.3985782153,20.5526504665
1411,Queens,4,04102,36081032900,39559,46491,58518,32.3985782153,20.5526504665
1412,Queens,4,04102,36081033700,39559,46491,58518,32.3985782153,20.5526504665
1413,Queens,4,04102,36081033900,39559,46491,58518,32.3985782153,20.5526504665
1414,Queens,4,04102,36081034700,39559,46491,58518,32.3985782153,20.5526504665
1415,Queens,4,04102,36081035100,39559,46491,58518,32.3985782153,20.5526504665
1416,Queens,4,04102,36081037500,39559,46491,58518,32.3985782153,20.5526504665
1417,Queens,4,04102,36081037700,39559,46491,58518,32.3985782153,20.5526504665
1418,Queens,4,04102,36081037900,39559,46491,58518,32.3985782153,20.5526504665
1419,Queens,4,04102,36081038100,39559,46491,58518,32.3985782153,20.5526504665
1420,Queens,4,04102,36081040100,39559,46491,58518,32.3985782153,20.5526504665
1421,Queens,4,04102,36081040300,39559,46491,58518,32.3985782153,20.5526504665
1422,Queens,4,04102,36081040500,39559,46491,58518,32.3985782153,20.5526504665
1423,Queens,4,04102,36081040700,39559,46491,58518,32.3985782153,20.5526504665
1424,Queens,4,04102,36081040900,39559,46491,58518,32.3985782153,20.5526504665
1425,Queens,4,04105,36081071600,48282,53207,61014,20.8673419215,12.795424001
1426,Queens,4,04105,36081130100,48282,53207,61014,20.8673419215,12.795424001
1427,Queens,4,04105,36081156700,48282,53207,61014,20.8673419215,12.795424001
1428,Queens,4,04105,36081157101,48282,53207,61014,20.8673419215,12.795424001
1429,Queens,4,04105,36081157102,48282,53207,61014,20.8673419215,12.795424001
1430,Queens,4,04105,36081161700,48282,53207,61014,20.8673419215,12.795424001
1431,Queens,4,04105,36081162100,48282,53207,61014,20.8673419215,12.795424001
1432,Queens,4,04105,36081053401,48282,53207,61014,20.8673419215,12.795424001
1433,Queens,4,04105,36081059000,48282,53207,61014,20.8673419215,12.795424001
1434,Queens,4,04105,36081059200,48282,53207,61014,20.8673419215,12.795424001
1435,Queens,4,04105,36081059400,48282,53207,61014,20.8673419215,12.795424001
1436,Queens,4,04105,36081059600,48282,53207,61014,20.8673419215,12.795424001
1437,Queens,4,04105,36081059800,48282,53207,61014,20.8673419215,12.795424001
1438,Queens,4,04105,36081060000,48282,53207,61014,20.8673419215,12.795424001
1439,Queens,4,04105,36081060600,48282,53207,61014,20.8673419215,12.795424001
1440,Queens,4,04105,36081060800,48282,53207,61014,20.8673419215,12.795424001
1441,Queens,4,04105,36081061000,48282,53207,61014,20.8673419215,12.795424001
1442,Queens,4,04105,36081061200,48282,53207,61014,20.8673419215,12.795424001
1443,Queens,4,04105,36081061400,48282,53207,61014,20.8673419215,12.795424001
1444,Queens,4,04105,36081062200,48282,53207,61014,20.8673419215,12.795424001
1445,Queens,4,04105,36081155101,48282,53207,61014,20.8673419215,12.795424001
1446,Queens,4,04105,36081155102,48282,53207,61014,20.8673419215,12.795424001
1447,Queens,4,04105,36081157901,48282,53207,61014,20.8673419215,12.795424001
1448,Queens,4,04105,36081157902,48282,53207,61014,20.8673419215,12.795424001
1449,Queens,4,04105,36081157903,48282,53207,61014,20.8673419215,12.795424001
1450,Queens,4,04105,36081032800,48282,53207,61014,20.8673419215,12.795424001
1451,Queens,4,04105,36081035800,48282,53207,61014,20.8673419215,12.795424001
1452,Queens,4,04105,36081061601,48282,53207,61014,20.8673419215,12.795424001
1453,Queens,4,04105,36081061800,48282,53207,61014,20.8673419215,12.795424001
1454,Queens,4,04105,36081062000,48282,53207,61014,20.8673419215,12.795424001
1455,Queens,4,04105,36081062600,48282,53207,61014,20.8673419215,12.795424001
1456,Queens,4,04105,36081063000,48282,53207,61014,20.8673419215,12.795424001
1457,Queens,4,04105,36081063200,48282,53207,61014,20.8673419215,12.795424001
1458,Queens,4,04105,36081064600,48282,53207,61014,20.8673419215,12.795424001
1459,Queens,4,04105,36081065000,48282,53207,61014,20.8673419215,12.795424001
1460,Queens,4,04105,36081068200,48282,53207,61014,20.8673419215,12.795424001
1461,Queens,4,04105,36081062400,48282,53207,61014,20.8673419215,12.795424001
1462,Queens,4,04105,36081049600,48282,53207,61014,20.8673419215,12.795424001
1463,Queens,4,04105,36081051200,48282,53207,61014,20.8673419215,12.795424001
1464,Queens,4,04105,36081051600,48282,53207,61014,20.8673419215,12.795424001
1465,Queens,4,04105,36081053200,48282,53207,61014,20.8673419215,12.795424001
1466,Queens,4,04105,36081053601,48282,53207,61014,20.8673419215,12.795424001
1467,Queens,4,04105,36081053800,48282,53207,61014,20.8673419215,12.795424001
1468,Queens,4,04105,36081054000,48282,53207,61014,20.8673419215,12.795424001
1469,Queens,4,04105,36081054200,48282,53207,61014,20.8673419215,12.795424001
1470,Queens,4,04105,36081054800,48282,53207,61014,20.8673419215,12.795424001
1471,Queens,4,04105,36081055200,48282,53207,61014,20.8673419215,12.795424001
1472,Queens,4,04105,36081055400,48282,53207,61014,20.8673419215,12.795424001
1473,Queens,4,04105,36081055600,48282,53207,61014,20.8673419215,12.795424001
1474,Queens,4,04105,36081055800,48282,53207,61014,20.8673419215,12.795424001
1475,Queens,4,04105,36081056000,48282,53207,61014,20.8673419215,12.795424001
1476,Queens,4,04105,36081056200,48282,53207,61014,20.8673419215,12.795424001
1477,Queens,4,04105,36081056400,48282,53207,61014,20.8673419215,12.795424001
1478,Queens,4,04105,36081056600,48282,53207,61014,20.8673419215,12.795424001
1479,Queens,4,04105,36081056800,48282,53207,61014,20.8673419215,12.795424001
1480,Queens,4,04105,36081058000,48282,53207,61014,20.8673419215,12.795424001
1481,Queens,4,04105,36081058200,48282,53207,61014,20.8673419215,12.795424001
1482,Queens,4,04105,36081061602,48282,53207,61014,20.8673419215,12.795424001
1483,Queens,4,04105,36081063800,48282,53207,61014,20.8673419215,12.795424001
1484,Queens,4,04105,36081065400,48282,53207,61014,20.8673419215,12.795424001
1485,Queens,4,04105,36081065600,48282,53207,61014,20.8673419215,12.795424001
1486,Queens,4,04105,36081066000,48282,53207,61014,20.8673419215,12.795424001
1487,Queens,4,04105,36081066400,48282,53207,61014,20.8673419215,12.795424001
1488,Queens,4,04105,36081030600,48282,53207,61014,20.8673419215,12.795424001
1489,Queens,4,04105,36081032000,48282,53207,61014,20.8673419215,12.795424001
1490,Queens,4,04105,36081068000,48282,53207,61014,20.8673419215,12.795424001
1491,Queens,4,04105,36081069000,48282,53207,61014,20.8673419215,12.795424001
1492,Queens,4,04105,36081069400,48282,53207,61014,20.8673419215,12.795424001
1493,Queens,4,04101,36081004500,57090,62592,75097,23.978321371,16.6517970092
1494,Queens,4,04101,36081004700,57090,62592,75097,23.978321371,16.6517970092
1495,Queens,4,04101,36081005300,57090,62592,75097,23.978321371,16.6517970092
1496,Queens,4,04101,36081005700,57090,62592,75097,23.978321371,16.6517970092
1497,Queens,4,04101,36081005900,57090,62592,75097,23.978321371,16.6517970092
1498,Queens,4,04101,36081006100,57090,62592,75097,23.978321371,16.6517970092
1499,Queens,4,04101,36081006300,57090,62592,75097,23.978321371,16.6517970092
1500,Queens,4,04101,36081006501,57090,62592,75097,23.978321371,16.6517970092
1501,Queens,4,04101,36081006502,57090,62592,75097,23.978321371,16.6517970092
1502,Queens,4,04101,36081007500,57090,62592,75097,23.978321371,16.6517970092
1503,Queens,4,04101,36081007700,57090,62592,75097,23.978321371,16.6517970092
1504,Queens,4,04101,36081014100,57090,62592,75097,23.978321371,16.6517970092
1505,Queens,4,04101,36081014300,57090,62592,75097,23.978321371,16.6517970092
1506,Queens,4,04101,36081014500,57090,62592,75097,23.978321371,16.6517970092
1507,Queens,4,04101,36081014700,57090,62592,75097,23.978321371,16.6517970092
1508,Queens,4,04101,36081014900,57090,62592,75097,23.978321371,16.6517970092
1509,Queens,4,04101,36081015100,57090,62592,75097,23.978321371,16.6517970092
1510,Queens,4,04101,36081015300,57090,62592,75097,23.978321371,16.6517970092
1511,Queens,4,04101,36081015500,57090,62592,75097,23.978321371,16.6517970092
1512,Queens,4,04101,36081015700,57090,62592,75097,23.978321371,16.6517970092
1513,Queens,4,04101,36081015900,57090,62592,75097,23.978321371,16.6517970092
1514,Queens,4,04101,36081016100,57090,62592,75097,23.978321371,16.6517970092
1515,Queens,4,04101,36081016300,57090,62592,75097,23.978321371,16.6517970092
1516,Queens,4,04101,36081006900,57090,62592,75097,23.978321371,16.6517970092
1517,Queens,4,04101,36081007100,57090,62592,75097,23.978321371,16.6517970092
1518,Queens,4,04101,36081007300,57090,62592,75097,23.978321371,16.6517970092
1519,Queens,4,04101,36081007900,57090,62592,75097,23.978321371,16.6517970092
1520,Queens,4,04101,36081008100,57090,62592,75097,23.978321371,16.6517970092
1521,Queens,4,04101,36081008300,57090,62592,75097,23.978321371,16.6517970092
1522,Queens,4,04101,36081008700,57090,62592,75097,23.978321371,16.6517970092
1523,Queens,4,04101,36081009100,57090,62592,75097,23.978321371,16.6517970092
1524,Queens,4,04101,36081009900,57090,62592,75097,23.978321371,16.6517970092
1525,Queens,4,04101,36081029900,57090,62592,75097,23.978321371,16.6517970092
1526,Queens,4,04101,36081002500,57090,62592,75097,23.978321371,16.6517970092
1527,Queens,4,04101,36081003100,57090,62592,75097,23.978321371,16.6517970092
1528,Queens,4,04101,36081003300,57090,62592,75097,23.978321371,16.6517970092
1529,Queens,4,04101,36081003700,57090,62592,75097,23.978321371,16.6517970092
1530,Queens,4,04101,36081003900,57090,62592,75097,23.978321371,16.6517970092
1531,Queens,4,04101,36081004300,57090,62592,75097,23.978321371,16.6517970092
1532,Queens,4,04101,36081005100,57090,62592,75097,23.978321371,16.6517970092
1533,Queens,4,04101,36081005500,57090,62592,75097,23.978321371,16.6517970092
1534,Queens,4,04101,36081008500,57090,62592,75097,23.978321371,16.6517970092
1535,Queens,4,04101,36081009500,57090,62592,75097,23.978321371,16.6517970092
1536,Queens,4,04101,36081009700,57090,62592,75097,23.978321371,16.6517970092
1537,Queens,4,04101,36081010100,57090,62592,75097,23.978321371,16.6517970092
1538,Queens,4,04101,36081010300,57090,62592,75097,23.978321371,16.6517970092
1539,Queens,4,04101,36081010500,57090,62592,75097,23.978321371,16.6517970092
1540,Queens,4,04101,36081010701,57090,62592,75097,23.978321371,16.6517970092
1541,Queens,4,04101,36081011100,57090,62592,75097,23.978321371,16.6517970092
1542,Queens,4,04101,36081011300,57090,62592,75097,23.978321371,16.6517970092
1543,Queens,4,04101,36081011500,57090,62592,75097,23.978321371,16.6517970092
1544,Queens,4,04101,36081011700,57090,62592,75097,23.978321371,16.6517970092
1545,Queens,4,04101,36081011900,57090,62592,75097,23.978321371,16.6517970092
1546,Queens,4,04101,36081012100,57090,62592,75097,23.978321371,16.6517970092
1547,Queens,4,04101,36081012301,57090,62592,75097,23.978321371,16.6517970092
1548,Queens,4,04101,36081012500,57090,62592,75097,23.978321371,16.6517970092
1549,Queens,4,04101,36081013500,57090,62592,75097,23.978321371,16.6517970092
1550,Queens,4,04101,36081013700,57090,62592,75097,23.978321371,16.6517970092
1551,Queens,4,04101,36081031700,57090,62592,75097,23.978321371,16.6517970092
1552,Queens,4,04104,36081113900,35292,37336,42768,17.480359147,12.7010849233
1553,Queens,4,04104,36081118100,35292,37336,42768,17.480359147,12.7010849233
1554,Queens,4,04104,36081140902,35292,37336,42768,17.480359147,12.7010849233
1555,Queens,4,04104,36081141700,35292,37336,42768,17.480359147,12.7010849233
1556,Queens,4,04104,36081142900,35292,37336,42768,17.480359147,12.7010849233
1557,Queens,4,04104,36081145101,35292,37336,42768,17.480359147,12.7010849233
1558,Queens,4,04104,36081145900,35292,37336,42768,17.480359147,12.7010849233
1559,Queens,4,04104,36081108500,35292,37336,42768,17.480359147,12.7010849233
1560,Queens,4,04104,36081109300,35292,37336,42768,17.480359147,12.7010849233
1561,Queens,4,04104,36081109700,35292,37336,42768,17.480359147,12.7010849233
1562,Queens,4,04104,36081109900,35292,37336,42768,17.480359147,12.7010849233
1563,Queens,4,04104,36081111300,35292,37336,42768,17.480359147,12.7010849233
1564,Queens,4,04104,36081112300,35292,37336,42768,17.480359147,12.7010849233
1565,Queens,4,04104,36081112900,35292,37336,42768,17.480359147,12.7010849233
1566,Queens,4,04104,36081113300,35292,37336,42768,17.480359147,12.7010849233
1567,Queens,4,04104,36081139900,35292,37336,42768,17.480359147,12.7010849233
1568,Queens,4,04104,36081140300,35292,37336,42768,17.480359147,12.7010849233
1569,Queens,4,04104,36081140901,35292,37336,42768,17.480359147,12.7010849233
1570,Queens,4,04104,36081143500,35292,37336,42768,17.480359147,12.7010849233
1571,Queens,4,04104,36081144100,35292,37336,42768,17.480359147,12.7010849233
1572,Queens,4,04104,36081144700,35292,37336,42768,17.480359147,12.7010849233
1573,Queens,4,04104,36081145102,35292,37336,42768,17.480359147,12.7010849233
1574,Queens,4,04104,36081146300,35292,37336,42768,17.480359147,12.7010849233
1575,Queens,4,04104,36081146700,35292,37336,42768,17.480359147,12.7010849233
1576,Queens,4,04104,36081147100,35292,37336,42768,17.480359147,12.7010849233
1577,Queens,4,04104,36081147900,35292,37336,42768,17.480359147,12.7010849233
1578,Queens,4,04104,36081148300,35292,37336,42768,17.480359147,12.7010849233
1579,Queens,4,04104,36081150701,35292,37336,42768,17.480359147,12.7010849233
1580,Queens,4,04104,36081150702,35292,37336,42768,17.480359147,12.7010849233
1581,Queens,4,04104,36081152901,35292,37336,42768,17.480359147,12.7010849233
1582,Queens,4,04104,36081152902,35292,37336,42768,17.480359147,12.7010849233
1583,Queens,4,04104,36081129102,35292,37336,42768,17.480359147,12.7010849233
1584,Queens,4,04104,36081129103,35292,37336,42768,17.480359147,12.7010849233
1585,Queens,4,04104,36081129104,35292,37336,42768,17.480359147,12.7010849233
1586,Queens,4,04104,36081136700,35292,37336,42768,17.480359147,12.7010849233
1587,Queens,4,04104,36081137700,35292,37336,42768,17.480359147,12.7010849233
1588,Queens,4,04104,36081138501,35292,37336,42768,17.480359147,12.7010849233
1589,Queens,4,04104,36081138502,35292,37336,42768,17.480359147,12.7010849233
1590,Queens,4,04112,36081018200,49680,57607,72260,31.2482701356,20.2781621921
1591,Queens,4,04112,36081018401,49680,57607,72260,31.2482701356,20.2781621921
1592,Queens,4,04112,36081018402,49680,57607,72260,31.2482701356,20.2781621921
1593,Queens,4,04112,36081018600,49680,57607,72260,31.2482701356,20.2781621921
1594,Queens,4,04112,36081018800,49680,57607,72260,31.2482701356,20.2781621921
1595,Queens,4,04112,36081019000,49680,57607,72260,31.2482701356,20.2781621921
1596,Queens,4,04112,36081019200,49680,57607,72260,31.2482701356,20.2781621921
1597,Queens,4,04112,36081027200,49680,57607,72260,31.2482701356,20.2781621921
1598,Queens,4,04112,36081027400,49680,57607,72260,31.2482701356,20.2781621921
1599,Queens,4,04112,36081027600,49680,57607,72260,31.2482701356,20.2781621921
1600,Queens,4,04112,36081027800,49680,57607,72260,31.2482701356,20.2781621921
1601,Queens,4,04112,36081028400,49680,57607,72260,31.2482701356,20.2781621921
1602,Queens,4,04112,36081028800,49680,57607,72260,31.2482701356,20.2781621921
1603,Queens,4,04112,36081078800,49680,57607,72260,31.2482701356,20.2781621921
1604,Queens,4,04112,36081079000,49680,57607,72260,31.2482701356,20.2781621921
1605,Queens,4,04112,36081079200,49680,57607,72260,31.2482701356,20.2781621921
1606,Queens,4,04112,36081048200,49680,57607,72260,31.2482701356,20.2781621921
1607,Queens,4,04112,36081048400,49680,57607,72260,31.2482701356,20.2781621921
1608,Queens,4,04112,36081050000,49680,57607,72260,31.2482701356,20.2781621921
1609,Queens,4,04112,36081050201,49680,57607,72260,31.2482701356,20.2781621921
1610,Queens,4,04112,36081050202,49680,57607,72260,31.2482701356,20.2781621921
1611,Queens,4,04112,36081050400,49680,57607,72260,31.2482701356,20.2781621921
1612,Queens,4,04112,36081050600,49680,57607,72260,31.2482701356,20.2781621921
1613,Queens,4,04112,36081050800,49680,57607,72260,31.2482701356,20.2781621921
1614,Queens,4,04112,36081051000,49680,57607,72260,31.2482701356,20.2781621921
1615,Queens,4,04112,36081020400,49680,57607,72260,31.2482701356,20.2781621921
1616,Queens,4,04112,36081020600,49680,57607,72260,31.2482701356,20.2781621921
1617,Queens,4,04112,36081020800,49680,57607,72260,31.2482701356,20.2781621921
1618,Queens,4,04112,36081021200,49680,57607,72260,31.2482701356,20.2781621921
1619,Queens,4,04112,36081023800,49680,57607,72260,31.2482701356,20.2781621921
1620,Queens,4,04112,36081024000,49680,57607,72260,31.2482701356,20.2781621921
1621,Queens,4,04112,36081024600,49680,57607,72260,31.2482701356,20.2781621921
1622,Queens,4,04112,36081044400,49680,57607,72260,31.2482701356,20.2781621921
1623,Queens,4,04112,36081044601,49680,57607,72260,31.2482701356,20.2781621921
1624,Queens,4,04112,36081044602,49680,57607,72260,31.2482701356,20.2781621921
1625,Queens,4,04112,36081046000,49680,57607,72260,31.2482701356,20.2781621921
1626,Queens,4,04112,36081046200,49680,57607,72260,31.2482701356,20.2781621921
1627,Queens,4,04112,36081046800,49680,57607,72260,31.2482701356,20.2781621921
1628,Queens,4,04112,36081047000,49680,57607,72260,31.2482701356,20.2781621921
1629,Queens,4,04112,36081048000,49680,57607,72260,31.2482701356,20.2781621921
1630,Queens,4,04112,36081019400,49680,57607,72260,31.2482701356,20.2781621921
1631,Queens,4,04112,36081019600,49680,57607,72260,31.2482701356,20.2781621921
1632,Queens,4,04112,36081019800,49680,57607,72260,31.2482701356,20.2781621921
