,GEO.id2,PUMA,youth_pop,Income,Education_level,hotspot,withoutHSI,WithoutDevice,score,RANK
420,36081025302,04109,46.2438952919,82.6311212145,47.0576267592,100.0,16.6924416098,9.72625899964,69.9451684801,421
421,36005006800,03709,33.8064421476,90.4075499643,34.5472074552,100.0,37.7845845042,17.940666448,69.9449009999,422
422,36047038900,04002,44.4258818907,85.3620417969,39.5145346927,100.0,45.850409509,19.0458175704,69.9324681385,423
423,36047057300,04001,54.9813735119,77.8469513403,53.950916032,96.9696969697,29.0919568504,14.5642165423,69.9186611872,424
424,36047110400,04008,37.324894622,89.1783558506,37.1385379621,87.8787878788,48.0198920705,24.5683401045,69.9157585972,425
425,36047040400,04017,30.2168611922,87.0260821644,51.2635058861,96.9696969697,36.6467301683,15.6605593057,69.9050470076,426
426,36005008500,03710,38.9400762129,93.4316688624,18.7195508381,93.9393939394,59.668445068,23.2185625874,69.8994835581,427
427,36047057500,04001,56.4492934394,76.8803871423,54.8043669328,100.0,29.0919568504,14.5642165423,69.896793622,428
428,36047027300,04003,30.1701356694,89.1426209605,43.0706103884,100.0,50.2172614985,19.4839015152,69.8886355301,429
429,36047054200,04015,36.1405911189,86.9597788742,43.5821468412,100.0,35.9809095879,15.6602478177,69.8869303822,430
430,36061003001,03809,67.8002205019,73.1712777591,54.1532274145,100.0,63.5074933907,24.9802930224,69.8827753904,431
431,36047035000,04018,19.021326827,90.7209836997,50.7440421068,100.0,58.9413483025,29.3061749761,69.8572587175,432
432,36085000600,03903,26.0929032523,88.408548819,50.3102895119,100.0,33.5784476048,20.1846986961,69.8428187218,433
433,36061001800,03809,44.4173853663,83.24507246,47.7377606287,93.9393939394,63.5074933907,24.9802930224,69.831014858,434
434,36005023301,03707,35.9407363808,91.7874333738,26.381688585,100.0,66.2776922371,23.2600281886,69.825623122,435
435,36047050801,04015,40.1547308958,85.9226059776,42.017825879,100.0,35.9809095879,15.6602478177,69.8210806935,436
436,36061002601,03809,39.3310327349,85.0210534473,46.1841408068,100.0,63.5074933907,24.9802930224,69.8184320434,437
437,36047025700,04003,58.2475199939,79.1644063272,44.0774762083,100.0,50.2172614985,19.4839015152,69.8163285262,438
438,36047048500,04002,79.0333518919,69.8914175988,51.6571610029,100.0,45.850409509,19.0458175704,69.7901527054,439
439,36047030600,04018,32.4440921788,86.8215752628,47.9358999297,100.0,58.9413483025,29.3061749761,69.7875800546,440
440,36005042500,03706,42.5281119578,88.7779528644,28.8206494307,100.0,56.1613800341,22.3524930162,69.781553448,441
441,36005011000,03703,39.2050697918,83.9640756719,55.152394775,75.7575757576,46.9538035493,18.6737513284,69.777836504,442
442,36005045101,03702,51.4435168205,78.2744783998,55.152394775,100.0,44.2267445465,19.192505019,69.769839965,443
443,36047043800,04014,35.0138996264,87.4217492013,42.5310355517,100.0,61.5745372698,18.2887909511,69.756839057,444
444,36047012700,04004,42.5758718127,84.3024807764,44.4297840524,100.0,24.9479904045,12.6145345177,69.7541346994,445
445,36005040702,03706,36.7186115155,91.9816072951,24.312286374,100.0,56.1613800341,22.3524930162,69.7510519421,446
446,36005021302,03708,37.6026348423,91.0671385394,26.4775618129,100.0,66.2834848375,26.4921247523,69.7504933581,447
447,36047079400,04010,34.8956329646,88.9114205265,37.3326882761,100.0,44.3487522849,21.6067519867,69.7447911325,448
448,36005028300,03701,33.733013297,91.2531321847,30.3766100217,100.0,36.3790395403,16.7574640181,69.73219512,449
449,36005001900,03710,39.9192041156,89.1038722844,30.5012319843,100.0,59.668445068,23.2185625874,69.7291490518,450
450,36047024900,04003,46.487167812,81.7213884081,48.6651622008,100.0,50.2172614985,19.4839015152,69.7242921756,451
451,36047051200,04015,39.5679367255,87.9134268468,35.0749611467,100.0,35.9809095879,15.6602478177,69.7189919559,452
452,36081024700,04109,42.5628251056,84.426045999,43.765231214,100.0,16.6924416098,9.72625899964,69.7133417763,453
453,36005009300,03710,43.8763985558,90.8914778745,19.2942931451,100.0,59.668445068,23.2185625874,69.7103023414,454
454,36047120800,04008,28.8053895419,89.3811405888,42.7014693684,100.0,48.0198920705,24.5683401045,69.6922203244,455
455,36047057100,04001,53.6889320132,77.8602981065,53.4172877768,100.0,29.0919568504,14.5642165423,69.6872280026,456
456,36061003800,03809,57.1868135687,76.9914666804,52.8560984787,96.9696969697,63.5074933907,24.9802930224,69.6735543499,457
457,36081006300,04101,51.9259446435,79.1312546821,50.951481533,100.0,19.9195885235,12.6296892737,69.6711052188,458
458,36047114600,04008,31.2823813873,90.4635202742,35.7558430509,100.0,48.0198920705,24.5683401045,69.6703569171,459
459,36047006800,04013,32.8703298336,88.0804766948,42.2366948524,100.0,25.927690812,15.1283159433,69.6647460047,460
460,36005014100,03705,32.7489406281,90.486338939,33.7940391003,100.0,57.5934133147,23.9332128709,69.6514548893,461
461,36061018900,03806,29.42258621,89.7324619187,41.0743805906,96.9696969697,5.46172029629,6.69039072705,69.6410360025,462
462,36005022703,03707,46.3583945458,84.4411149286,39.2820876078,96.9696969697,66.2776922371,23.2600281886,69.6264498716,463
463,36081017900,04109,35.4252250908,86.8917534206,43.1085991546,100.0,16.6924416098,9.72625899964,69.6224784077,464
464,36081026902,04107,42.3108380637,85.1980057348,40.7790977723,100.0,38.8791892618,20.8511194355,69.6195061639,465
465,36047036600,04018,31.6335397959,89.3983622226,38.7921006574,100.0,58.9413483025,29.3061749761,69.6187186585,466
466,36005018302,03708,42.7124066557,88.4382561374,28.8244502023,100.0,66.2834848375,26.4921247523,69.6179406805,467
467,36047053100,04003,34.9855861257,88.6238192417,37.4720553125,100.0,50.2172614985,19.4839015152,69.6157411033,468
468,36047080200,04011,35.5551450056,85.6522263267,47.1895546954,100.0,44.4147147597,21.4650807878,69.5978706184,469
469,36047041401,04016,40.1285900392,83.0267882514,50.9270426624,100.0,33.7069399413,17.0849024945,69.5921260069,470
470,36061000202,03809,27.6341318971,91.3500038749,36.4915144279,100.0,63.5074933907,24.9802930224,69.5818281221,471
471,36061025300,03801,45.1635746651,88.4959486106,25.4356400943,100.0,30.7817174321,18.2503450472,69.5795156446,472
472,36005027300,03701,40.5264723893,88.2337492358,31.9318580189,100.0,36.3790395403,16.7574640181,69.5757132357,473
473,36047031300,04006,26.308945491,88.6625679178,47.4993335505,100.0,45.4444330608,15.8874786138,69.5657538632,474
474,36081053100,04110,37.3869314578,85.8054988677,44.2291177919,100.0,19.6409484794,13.1763419121,69.5627317676,475
475,36047119600,04008,36.7326798999,89.7892933103,31.5716087488,96.9696969697,48.0198920705,24.5683401045,69.5593281355,476
476,36005036502,03705,33.2042572163,95.9787485039,13.2022813964,100.0,57.5934133147,23.9332128709,69.5482211324,477
477,36047029600,04017,26.1082175296,88.0404363962,49.8130282592,100.0,36.6467301683,15.6605593057,69.5441368813,478
478,36005011900,03710,35.9082790963,93.7145341979,19.2350821135,93.9393939394,59.668445068,23.2185625874,69.540612571,479
479,36061017200,03804,40.6288644962,89.1998828929,29.4729715915,93.9393939394,67.4379487441,32.3666056596,69.5341104866,480
480,36047080600,04011,30.214606772,86.2915794821,50.904028762,100.0,44.4147147597,21.4650807878,69.5200923902,481
481,36005038100,03707,37.799515121,93.3154228342,16.8915252098,100.0,66.2776922371,23.2600281886,69.5163200201,482
482,36047086600,04010,34.6409489514,85.8558721466,47.0651033758,100.0,44.3487522849,21.6067519867,69.5129240105,483
483,36047044200,04014,32.4071320243,84.3050640214,55.152394775,100.0,61.5745372698,18.2887909511,69.4975551866,484
484,36047036900,04007,31.9914140795,91.0994291028,31.5758823195,100.0,79.5538686816,25.5031737785,69.4899369732,485
485,36047026500,04003,39.7836336974,87.4148605478,35.2033285611,100.0,50.2172614985,19.4839015152,69.488374405,486
486,36047043300,04002,41.4345901847,89.8581798455,24.5684531692,100.0,45.850409509,19.0458175704,69.4880616416,487
487,36047050804,04015,47.0843065368,82.4025040256,44.1131537229,100.0,35.9809095879,15.6602478177,69.4856620704,488
488,36081010500,04101,36.1210230292,84.5935263878,49.5057645382,100.0,19.9195885235,12.6296892737,69.4727221617,489
489,36061026500,03801,43.8879355146,83.0267882514,45.5987245426,100.0,30.7817174321,18.2503450472,69.4587453268,490
490,36005022500,03708,40.0988474421,90.5358511362,24.8518939403,93.9393939394,66.2834848375,26.4921247523,69.4444276773,491
491,36081077908,04106,37.9480450078,83.8960502183,49.5796393571,100.0,25.6844950318,13.1230665031,69.4408338994,492
492,36047042700,04002,57.9886671652,84.5918042245,22.9471140015,100.0,45.850409509,19.0458175704,69.4397614254,493
493,36047026700,04003,35.5447942343,84.2107755763,51.3213535177,100.0,50.2172614985,19.4839015152,69.4336331935,494
494,36081029100,04102,34.9044900164,88.7478150052,36.0339374748,100.0,42.4630478853,19.9355252378,69.4316999085,495
495,36047048900,04002,35.2059167902,94.9988375397,14.2178153358,96.9696969697,45.850409509,19.0458175704,69.4305054112,496
496,36047087600,04011,34.170635774,86.8870174713,43.4578840352,100.0,44.4147147597,21.4650807878,69.4245259078,497
497,36047023500,04004,42.3817463962,83.4917723644,45.4948605285,100.0,24.9479904045,12.6145345177,69.412564734,498
498,36005016700,03705,32.0957597096,90.9573506239,32.1321369481,96.9696969697,57.5934133147,23.9332128709,69.4085190934,499
499,36047053000,04015,30.51877502,86.4353801245,49.2925221636,100.0,35.9809095879,15.6602478177,69.3966344325,500
500,36047033900,04006,35.1969504249,85.5476049013,46.7591094033,100.0,45.4444330608,15.8874786138,69.3911709268,501
501,36005026300,03706,38.7071210862,91.4580696271,22.2422881219,96.9696969697,56.1613800341,22.3524930162,69.3839129824,502
502,36047012600,04013,39.4591381208,88.0886569709,32.5758641628,100.0,25.927690812,15.1283159433,69.3817961442,503
503,36081010300,04101,44.0935171856,81.3631784247,50.7728327312,100.0,19.9195885235,12.6296892737,69.3811990709,504
504,36005042100,03706,40.5645740563,87.1251065589,34.6291389611,100.0,56.1613800341,22.3524930162,69.3781136233,505
505,36047023200,04014,33.4079027691,90.8522986576,30.0593195703,100.0,61.5745372698,18.2887909511,69.3754397889,506
506,36005019500,03708,34.7689198859,91.218688917,31.7571693108,78.7878787879,66.2834848375,26.4921247523,69.3721082716,507
507,36047031500,04006,43.7301068981,82.7671721216,46.8533953636,96.9696969697,45.4444330608,15.8874786138,69.3717157689,508
508,36047033700,04006,35.0338577717,86.0061309016,45.1803537685,100.0,45.4444330608,15.8874786138,69.3654158575,509
509,36047105804,04008,28.4029361105,92.079340067,31.6741339055,100.0,48.0198920705,24.5683401045,69.3620135747,510
510,36005024700,03707,35.3993615869,86.2468032342,43.7117168089,100.0,66.2776922371,23.2600281886,69.3357922927,511
511,36081008300,04101,42.2332373065,83.7668879647,44.8959845186,96.9696969697,19.9195885235,12.6296892737,69.3337687986,512
512,36081011500,04101,58.0498911969,76.9273160945,49.3254881769,100.0,19.9195885235,12.6296892737,69.3294220079,513
513,36081004700,04101,36.3363878866,90.5431703306,27.3022319086,100.0,19.9195885235,12.6296892737,69.3218853643,514
514,36005020900,03708,38.4056648704,90.2275838909,25.8841020921,100.0,66.2834848375,26.4921247523,69.315304558,515
515,36047079602,04011,32.2055125596,87.5504809141,43.474194083,96.9696969697,44.4147147597,21.4650807878,69.3119046054,516
516,36047082200,04011,32.3406472408,86.9636537418,44.7207400988,100.0,44.4147147597,21.4650807878,69.3117027337,517
517,36047046201,04015,29.314701533,87.7356134777,45.6368238408,100.0,35.9809095879,15.6602478177,69.3113454482,518
518,36005017701,03708,27.7960349937,94.8472871621,22.3032327639,100.0,66.2834848375,26.4921247523,69.3096524648,519
519,36047035602,04018,17.3774042604,89.5675647749,53.5394915492,100.0,58.9413483025,29.3061749761,69.3093928772,520
520,36005027700,03701,33.6921740066,90.73131668,29.74589071,100.0,36.3790395403,16.7574640181,69.3085907608,521
521,36047086200,04010,30.379540805,86.6282624233,48.2259878486,100.0,44.3487522849,21.6067519867,69.3040233783,522
522,36081086500,04103,30.9858763714,88.2333186949,41.7765985967,100.0,32.0560553359,22.471582629,69.2971443617,523
523,36081103201,04114,37.7546444519,91.2858532889,22.7757583198,100.0,35.0973603822,21.7267576289,69.2901227133,524
524,36005026701,03701,38.2824183991,88.1011426554,34.0497331781,96.9696969697,36.3790395403,16.7574640181,69.2868940931,525
525,36047035900,04006,35.8435703096,90.8045086237,26.7468220196,100.0,45.4444330608,15.8874786138,69.2841026706,526
526,36005025400,03704,35.5299796504,83.9012167084,51.5027597385,100.0,37.845666913,16.4885802057,69.2774198936,527
527,36061022600,03803,35.1045883702,88.2643176358,42.5346923268,72.7272727273,56.2081756036,21.1534417496,69.2718823533,528
528,36047021100,04004,42.8953755326,81.5917956136,50.6377220888,100.0,24.9479904045,12.6145345177,69.2518543206,529
529,36061019900,03802,61.1019869267,74.4004718728,54.7800647731,96.9696969697,33.657827623,18.4608250248,69.2509537262,530
530,36005003900,03710,39.1727495128,92.1292828051,19.1406358333,93.9393939394,59.668445068,23.2185625874,69.2445360177,531
531,36061023100,03802,42.5704293983,85.0869261967,43.9315689223,75.7575757576,33.657827623,18.4608250248,69.2426107537,532
532,36047037900,04003,37.6692768218,86.2971765131,40.2374798601,100.0,50.2172614985,19.4839015152,69.2420414578,533
533,36081069701,04108,41.7885345303,82.2625782508,49.5389224414,100.0,26.5796704088,17.4024953335,69.2416549456,534
534,36005005001,03709,39.1594981984,90.5612530461,23.3144787114,100.0,37.7845845042,17.940666448,69.2347286928,535
535,36081025400,04112,45.4393734849,86.0203387495,31.8009817005,100.0,41.6849237487,18.4974882428,69.234252008,536
536,36047079200,04010,29.2035360444,89.4065424987,39.3507800115,100.0,44.3487522849,21.6067519867,69.2258354507,537
537,36061024900,03801,35.4503080674,89.358321924,31.8569402296,100.0,30.7817174321,18.2503450472,69.2036995076,538
538,36081084900,04103,32.489559408,90.1543919472,32.5538103463,100.0,32.0560553359,22.471582629,69.1940643703,539
539,36047068600,04009,34.360404268,83.1163407472,55.152394775,100.0,28.9517597448,13.8927392503,69.1873820847,540
540,36047010100,04012,42.765356667,84.9603471881,38.3767956465,100.0,25.671432929,14.9842959344,69.1675265798,541
541,36005005002,03709,44.3762682895,91.3844471425,13.5817141468,100.0,37.7845845042,17.940666448,69.1457352508,542
542,36061011300,03807,82.3212074232,68.8034408824,50.3447024673,87.8787878788,14.2679710987,7.90933146454,69.1434110692,543
543,36005001600,03709,27.6050278492,90.0859359527,38.351679851,100.0,37.7845845042,17.940666448,69.1380324413,544
544,36061026100,03801,38.684615217,91.1188034409,21.9243928305,96.9696969697,30.7817174321,18.2503450472,69.1247783071,545
545,36047016400,04013,50.3701101616,78.0295006587,53.46225393,100.0,25.927690812,15.1283159433,69.1239579681,546
546,36047024500,04003,37.8110078372,82.448571896,52.9360827183,100.0,50.2172614985,19.4839015152,69.1173581178,547
547,36047057800,04016,29.8579038007,86.5455985809,48.0199348041,100.0,33.7069399413,17.0849024945,69.1149304948,548
548,36081006100,04101,51.0803341163,79.3555664626,47.8066923896,100.0,19.9195885235,12.6296892737,69.1057209224,549
549,36047037700,04003,41.9725490089,83.7401944322,44.6038715683,93.9393939394,50.2172614985,19.4839015152,69.1046909858,550
550,36047083000,04010,35.5823327228,83.6067267702,51.4425387396,100.0,44.3487522849,21.6067519867,69.1032043966,551
551,36005002000,03709,31.6763719595,93.9310962431,20.2565614417,96.9696969697,37.7845845042,17.940666448,69.0960864296,552
552,36005025100,03707,38.1109753957,89.9266358399,26.6249448007,96.9696969697,66.2776922371,23.2600281886,69.0898981689,553
553,36047050700,04003,29.0932478396,90.4717005502,34.8659985937,100.0,50.2172614985,19.4839015152,69.0832416388,554
554,36047115000,04008,37.0713166337,89.6192296763,28.2190614417,100.0,48.0198920705,24.5683401045,69.0761670798,555
555,36047021800,04014,33.1793393411,90.1737662852,30.8926048992,100.0,61.5745372698,18.2887909511,69.0664414243,556
556,36005038600,03702,43.1508007311,81.5564912643,49.2307934406,100.0,44.2267445465,19.192505019,69.0465981814,557
557,36005038000,03702,27.0391793515,89.1309963576,41.8422095899,100.0,44.2267445465,19.192505019,69.0425172537,558
558,36005023703,03707,44.0345819571,91.1312891254,14.9077070738,96.9696969697,66.2776922371,23.2600281886,69.0373160985,559
559,36061020101,03802,89.2577512026,64.1135594534,55.152394775,100.0,33.657827623,18.4608250248,69.0164710379,560
560,36005022101,03708,32.6272165507,92.4448692447,23.2021873062,100.0,66.2834848375,26.4921247523,69.0122600734,561
561,36081050000,04112,34.3405805316,87.3877364746,39.023362517,100.0,41.6849237487,18.4974882428,69.0121876997,562
562,36047082000,04011,35.6136165424,85.7357512507,43.2668481866,100.0,44.4147147597,21.4650807878,69.0013335267,563
563,36061024500,03801,39.4834720955,89.1344406844,26.5368835634,100.0,30.7817174321,18.2503450472,68.9942655662,564
564,36047055000,04016,30.4814008776,85.0826207882,52.3869080494,96.9696969697,33.7069399413,17.0849024945,68.9940248541,565
565,36061020901,03802,39.0471827566,91.3332127819,19.8841449949,96.9696969697,33.657827623,18.4608250248,68.9831106616,566
566,36081025100,04109,33.1927522895,86.149931544,47.8060679385,84.8484848485,16.6924416098,9.72625899964,68.9611242892,567
567,36047088800,04010,32.4997397017,87.2034649927,41.5642843716,100.0,44.3487522849,21.6067519867,68.956744973,568
568,36061021000,03804,36.8549318928,90.6236814687,26.8301782537,87.8787878788,67.4379487441,32.3666056596,68.9492307419,569
569,36047027700,04003,37.4736673709,90.5612530461,23.6432737137,100.0,50.2172614985,19.4839015152,68.9489361145,570
570,36047086800,04010,28.5529587786,86.4788647499,48.8175531461,100.0,44.3487522849,21.6067519867,68.9452086596,571
571,36061004100,03810,42.2624388613,81.1332696133,51.1931187569,100.0,5.636643901,5.28365247213,68.9449858637,572
572,36047120000,04008,25.0534321705,90.410994291,39.031487974,100.0,48.0198920705,24.5683401045,68.9288589648,573
573,36047036501,04007,25.0272407508,86.5675561641,52.641934524,100.0,79.5538686816,25.5031737785,68.9262139521,574
574,36005042300,03706,36.987485968,86.7290089811,45.6285852512,63.6363636364,56.1613800341,22.3524930162,68.9261883207,575
575,36047038700,04003,41.3495068039,91.1502329226,16.7377606287,100.0,50.2172614985,19.4839015152,68.9239953178,576
576,36005032800,03704,37.5033395537,87.9375371341,32.7330399363,100.0,37.845666913,16.4885802057,68.9229719906,577
577,36047114202,04008,30.7265741971,88.3728139289,39.352394775,100.0,48.0198920705,24.5683401045,68.9208727887,578
578,36005012101,03705,41.127120537,90.6439168884,18.7483992145,100.0,57.5934133147,23.9332128709,68.9158762533,579
579,36047055100,04001,52.833498303,77.1951125003,52.1616618349,100.0,29.0919568504,14.5642165423,68.9090208078,580
580,36047122000,04008,30.7057143168,87.3687926774,42.8003237691,100.0,48.0198920705,24.5683401045,68.8993124616,581
581,36047022700,04004,42.0800983888,82.2884107015,47.6773117186,96.9696969697,24.9479904045,12.6145345177,68.8921889332,582
582,36081027600,04112,29.8030498298,86.8448244685,45.6873741989,100.0,41.6849237487,18.4974882428,68.8901347851,583
583,36081026100,04109,35.2153706375,85.9643684396,42.8906740125,96.9696969697,16.6924416098,9.72625899964,68.8817981545,584
584,36081016300,04101,31.5450170774,92.9830453015,21.7866360202,100.0,19.9195885235,12.6296892737,68.8752514124,585
585,36005046000,03702,30.5776868593,86.893475584,44.4686340913,100.0,44.2267445465,19.192505019,68.8712510933,586
586,36047029300,04003,29.3391682535,91.0215012098,31.3497822932,100.0,50.2172614985,19.4839015152,68.8694029589,587
587,36081046200,04112,38.7807881021,86.5197661302,35.8609045941,100.0,41.6849237487,18.4974882428,68.8648444354,588
588,36047008200,04012,43.5361593882,85.7555561296,32.8112576513,100.0,25.671432929,14.9842959344,68.861714277,589
589,36047082600,04010,31.7974163714,87.7808202664,39.6365539952,100.0,44.3487522849,21.6067519867,68.8339018901,590
590,36047055400,04016,39.7746459856,82.3521307466,49.1822455213,100.0,33.7069399413,17.0849024945,68.8276762731,591
591,36061024700,03801,36.9657917393,90.1970154909,24.7967639537,100.0,30.7817174321,18.2503450472,68.8236069422,592
592,36047058200,04016,36.6306371711,86.7742157699,37.2605778541,100.0,33.7069399413,17.0849024945,68.8157052455,593
593,36047112800,04007,35.2376054722,87.5539252409,36.1405795226,100.0,79.5538686816,25.5031737785,68.8086917229,594
594,36005041800,03702,32.697580437,87.5784660691,39.1071970349,100.0,44.2267445465,19.192505019,68.8071208655,595
595,36005007700,03710,32.6627165379,92.8168565352,21.2316899292,96.9696969697,59.668445068,23.2185625874,68.7980987355,596
596,36005024000,03704,36.7623674839,89.7070600088,26.5809662036,100.0,37.845666913,16.4885802057,68.7910507462,597
597,36081019800,04112,34.3490549521,86.5654034598,40.4874137384,100.0,41.6849237487,18.4974882428,68.7716104444,598
598,36005034800,03704,35.4575903364,88.4158680134,32.5840887641,100.0,37.845666913,16.4885802057,68.7680281124,599
599,36081012500,04101,51.0645798732,79.137282254,46.5658690155,100.0,19.9195885235,12.6296892737,68.7649303586,600
600,36081011700,04101,50.6058845309,77.4547286301,53.0300477089,100.0,19.9195885235,12.6296892737,68.7581737138,601
601,36081043900,04107,41.6432628227,86.7143705923,31.0672317677,100.0,38.8791892618,20.8511194355,68.7552003159,602
602,36047092400,04007,39.5091713275,87.6589772072,30.1809010464,100.0,79.5538686816,25.5031737785,68.7353308971,603
603,36047032300,04011,36.0028425219,83.3617490291,49.4664741974,100.0,44.4147147597,21.4650807878,68.7114930811,604
604,36047014200,04013,39.5808567864,82.7684637442,47.2286234611,100.0,25.927690812,15.1283159433,68.7078104391,605
605,36081011900,04101,46.1598249487,79.6935410262,50.1376455125,100.0,19.9195885235,12.6296892737,68.7020557816,606
606,36005014900,03705,35.3775878931,93.8230304909,13.8179765488,96.9696969697,57.5934133147,23.9332128709,68.7006280775,607
607,36005042901,03706,33.7043574072,87.949161737,35.9216255443,100.0,56.1613800341,22.3524930162,68.6963589943,608
608,36047046800,04014,28.9095007718,91.842542602,31.2499557506,84.8484848485,61.5745372698,18.2887909511,68.6951975718,609
609,36047079802,04011,42.2252770945,82.0938062394,46.2576579329,100.0,44.4147147597,21.4650807878,68.6795278818,610
610,36005007800,03709,42.7738861642,89.3363643409,19.938478461,100.0,37.7845845042,17.940666448,68.6728208216,611
611,36047021600,04014,29.16541565,89.3479889437,36.248591643,100.0,61.5745372698,18.2887909511,68.6630938225,612
612,36081016100,04101,44.5072529929,82.2479398621,43.5244877983,96.9696969697,19.9195885235,12.6296892737,68.6625335021,613
613,36081126700,04106,70.8581812705,70.0778417849,54.1251328232,100.0,25.6844950318,13.1230665031,68.6613488423,614
614,36047116200,04008,38.742897033,84.0114351649,43.5604318693,100.0,48.0198920705,24.5683401045,68.6604978891,615
615,36081025301,04109,43.3516208292,80.4185718099,50.6924644614,100.0,16.6924416098,9.72625899964,68.6573028719,616
616,36047086000,04010,30.231063111,86.3794098146,45.9632055858,96.9696969697,44.3487522849,21.6067519867,68.6353264887,617
617,36047014500,04012,54.9112498138,77.0629364608,48.4889944811,100.0,25.671432929,14.9842959344,68.6348313153,618
618,36047059300,04001,50.5653410146,77.0172991312,53.8733250076,100.0,29.0919568504,14.5642165423,68.6319075391,619
619,36047042400,04017,36.4423742903,85.9428413974,39.3152907026,100.0,36.6467301683,15.6605593057,68.6290418829,620
620,36047045300,04002,53.0245293533,82.0150172647,33.1438477665,100.0,45.850409509,19.0458175704,68.6173626235,621
621,36081069300,04108,31.3251816511,84.303341858,51.7895629166,96.9696969697,26.5796704088,17.4024953335,68.6021836445,622
622,36085001800,03902,47.8392083763,78.2809365124,52.4704024379,100.0,31.249054025,15.1924181505,68.5949246987,623
623,36085020700,03903,39.2880292857,88.3715223063,27.7340731863,96.9696969697,33.5784476048,20.1846986961,68.5914096108,624
624,36081079702,04103,33.1674825594,88.7112190333,33.2277085826,100.0,32.0560553359,22.471582629,68.5880442061,625
625,36047075000,04015,38.7122980152,81.6654180982,51.2594507361,100.0,35.9809095879,15.6602478177,68.5538317949,626
626,36047043600,04017,26.2252022689,85.8451086255,51.4615066551,100.0,36.6467301683,15.6605593057,68.5419218298,627
627,36081085700,04103,29.9790973595,87.8088054214,39.9718494545,100.0,32.0560553359,22.471582629,68.539007415,628
628,36081046000,04112,24.9015633902,92.7212764675,30.6852956091,90.9090909091,41.6849237487,18.4974882428,68.5342954833,629
629,36005039000,03702,33.9395152757,89.1486485323,30.3927793904,100.0,44.2267445465,19.192505019,68.528206827,630
630,36085004000,03903,36.9462292327,86.0926696116,37.5453633035,100.0,33.5784476048,20.1846986961,68.5229736205,631
631,36047114201,04008,32.5984307497,88.0649772244,35.6775588888,100.0,48.0198920705,24.5683401045,68.5004711413,632
632,36047044400,04014,31.4718677668,83.4383852996,53.3208929435,100.0,61.5745372698,18.2887909511,68.4870842914,633
633,36047002200,04012,39.8346675623,87.3528626661,29.3311069958,100.0,25.671432929,14.9842959344,68.4770325261,634
634,36085011401,03902,38.5565898616,88.1708902724,27.953320701,100.0,31.249054025,15.1924181505,68.4727628642,635
635,36081116700,04103,39.1142721465,85.5639654534,36.4995450341,100.0,32.0560553359,22.471582629,68.4723808649,636
636,36081008500,04101,39.9447826113,90.1216708429,19.3569402296,100.0,19.9195885235,12.6296892737,68.4690104869,637
637,36047010000,04012,39.0273218649,92.1632955318,13.1871951845,100.0,25.671432929,14.9842959344,68.45985436,638
638,36047027100,04006,30.8964254052,88.2290132865,36.8861409051,100.0,45.4444330608,15.8874786138,68.4562771414,639
639,36061023600,03803,31.5364486225,88.0843515624,38.58031759,90.9090909091,56.2081756036,21.1534417496,68.4494551368,640
640,36047120200,04008,37.1916024356,83.8043450182,44.9005962139,100.0,48.0198920705,24.5683401045,68.4486853874,641
641,36047044900,04001,29.9918474723,87.0631086771,42.0313756668,100.0,29.0919568504,14.5642165423,68.4446309994,642
642,36047034100,04006,38.4358300322,82.6681477272,47.3892368803,100.0,45.4444330608,15.8874786138,68.443669915,643
643,36047041300,04002,37.2052496955,87.5044130437,31.6838874411,100.0,45.850409509,19.0458175704,68.4297780267,644
644,36081044400,04112,32.9165568053,93.0368629072,17.2675219504,100.0,41.6849237487,18.4974882428,68.4266131496,645
645,36047024600,04014,33.4812502972,84.8613227937,45.3849529146,100.0,61.5745372698,18.2887909511,68.4065907337,646
646,36047048200,04015,30.7894748831,90.7859953674,27.6719770205,100.0,35.9809095879,15.6602478177,68.4061597173,647
647,36081080302,04103,39.2814243133,80.8172526328,52.6767095407,100.0,32.0560553359,22.471582629,68.4034664158,648
648,36047051002,04015,34.3155826942,85.200158439,43.149150655,100.0,35.9809095879,15.6602478177,68.4013478935,649
649,36081009100,04101,44.1800506364,79.8872844067,50.0191272528,100.0,19.9195885235,12.6296892737,68.3967301503,650
650,36081028700,04102,29.8917308395,84.8936133571,49.4895891122,100.0,42.4630478853,19.9355252378,68.3882378592,651
651,36081014500,04101,46.2637615597,79.003384051,50.5731868542,100.0,19.9195885235,12.6296892737,68.3866958996,652
652,36047118202,04008,36.6464063222,85.336639887,39.7004997313,100.0,48.0198920705,24.5683401045,68.3752890236,653
653,36081005300,04101,37.8252545232,81.0988263457,53.2555814215,100.0,19.9195885235,12.6296892737,68.3731031146,654
654,36047043400,04017,32.1545399467,84.9104044501,46.5903750165,100.0,36.6467301683,15.6605593057,68.3695698941,655
655,36047011800,04012,37.6415832481,91.341393058,17.1595632338,100.0,25.671432929,14.9842959344,68.3582631764,656
656,36005008700,03710,38.4716116987,91.5837875539,15.152394775,100.0,59.668445068,23.2185625874,68.3332834666,657
657,36047006200,04013,29.5495895493,84.5814712442,50.5511677812,100.0,25.927690812,15.1283159433,68.3119160904,658
658,36047029000,04017,35.5568436049,82.7318677723,49.8388059249,100.0,36.6467301683,15.6605593057,68.310072238,659
659,36081071702,04108,22.0954530398,87.3851532295,52.8943302589,84.8484848485,26.5796704088,17.4024953335,68.3030177699,660
